activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1400058,[],CHEMBL829833,Inhibition of [3H]-CGS- 21680 binding to human Adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,CNC(=O)[C@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NCc5cc(I)ccc5OC)nc(Cl)nc34,,,CHEMBL1142719,J. Med. Chem.,2005.0,"{'bei': '10.89', 'le': '0.26', 'lle': '4.64', 'sei': '4.74'}",CHEMBL2368364,,CHEMBL2368364,6.37,False,http://www.openphacts.org/units/Nanomolar,360006,=,1,True,=,,Ki,nM,,430,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,430
,1400070,[],CHEMBL829833,Inhibition of [3H]-CGS- 21680 binding to human Adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,CNC(=O)[C@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NCc5ccc(N)c(I)c5)nc(Cl)nc34,,,CHEMBL1142719,J. Med. Chem.,2005.0,"{'bei': '10.46', 'le': '0.25', 'lle': '4.65', 'sei': '3.94'}",CHEMBL2368365,,CHEMBL2368365,5.96,False,http://www.openphacts.org/units/Nanomolar,360018,=,1,True,=,,Ki,nM,,1100,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1100
,1400082,[],CHEMBL829833,Inhibition of [3H]-CGS- 21680 binding to human Adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,CNC(=O)[C@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NC5CC5c6ccccc6)nc(Cl)nc34,,,CHEMBL1142719,J. Med. Chem.,2005.0,"{'bei': '11.69', 'le': '0.23', 'lle': '3.84', 'sei': '4.25'}",CHEMBL2112163,,CHEMBL2112163,5.32,True,http://www.openphacts.org/units/Nanomolar,360016,=,1,True,=,,Ki,nM,,4800,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,4800
,1400088,[],CHEMBL829833,Inhibition of [3H]-CGS- 21680 binding to human Adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,CNC(=O)[C@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NCC(c5ccccc5)c6ccccc6)nc(Cl)nc34,,,CHEMBL1142719,J. Med. Chem.,2005.0,"{'bei': '11.17', 'le': '0.21', 'lle': '3.05', 'sei': '4.63'}",CHEMBL2368366,,CHEMBL2368366,5.8,True,http://www.openphacts.org/units/Nanomolar,360021,=,1,True,=,,Ki,nM,,1600,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1600
,1400137,[],CHEMBL829833,Inhibition of [3H]-CGS- 21680 binding to human Adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,CNC(=O)[C@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NCc5ccccc5C)nc(Cl)nc34,,,CHEMBL1142719,J. Med. Chem.,2005.0,"{'bei': '12.24', 'le': '0.24', 'lle': '3.99', 'sei': '4.33'}",CHEMBL2112158,,CHEMBL2112158,5.42,False,http://www.openphacts.org/units/Nanomolar,360008,=,1,True,=,,Ki,nM,,3800,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,3800
,1400145,[],CHEMBL829833,Inhibition of [3H]-CGS- 21680 binding to human Adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,CNC(=O)[C@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NCc5cccc(C)c5)nc(Cl)nc34,,,CHEMBL1142719,J. Med. Chem.,2005.0,"{'bei': '12.26', 'le': '0.24', 'lle': '4', 'sei': '4.34'}",CHEMBL2112160,,CHEMBL2112160,5.43,False,http://www.openphacts.org/units/Nanomolar,360020,=,1,True,=,,Ki,nM,,3700,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,3700
,1404098,[],CHEMBL830256,Displacement of [3H]-ZM 241385 binding to human adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NC4CCCC4)ncnc23,,,CHEMBL1145202,J. Med. Chem.,2005.0,"{'bei': '18.2', 'le': '0.35', 'lle': '6.31', 'sei': '4.86'}",CHEMBL68738,N6-CYCLOPENTYLADENOSINE,CHEMBL68738,6.1,False,http://www.openphacts.org/units/Nanomolar,361254,=,1,True,=,,Ki,nM,,790,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,790
,1404102,[],CHEMBL830256,Displacement of [3H]-ZM 241385 binding to human adenosine A2A receptor expressed in CHO cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)C3CCCC3,,,CHEMBL1145202,J. Med. Chem.,2005.0,"{'bei': '22.63', 'le': '0.43', 'lle': '4.53', 'sei': '9.48'}",CHEMBL183,"1,3-DIPROPYL-8-CYCLOPENTYLXANTHINE [DPCPX]",CHEMBL183,6.89,True,http://www.openphacts.org/units/Nanomolar,361255,=,1,True,=,,Ki,nM,,129,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,129
Not Determined,1404106,[],CHEMBL839643,Displacement of [3H]-ZM 241385 binding to human adenosine A2A receptor expressed in CHO cells; nd denotes 'Not determined',B,BAO_0000192,BAO_0000219,cell-based format,Cn1cnc2c(NC3CCCC3)ncnc12,,,CHEMBL1145202,J. Med. Chem.,2005.0,,CHEMBL48278,,CHEMBL48278,,False,,361260,,1,False,,,Ki,,,,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,,,
,1426873,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5cccc(c5)C(F)(F)F)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL360366,,CHEMBL360366,,False,http://www.openphacts.org/units/Nanomolar,367985,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1426876,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5ccc(cc5)C(F)(F)F)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '9.57', 'le': '0.18', 'lle': '0.29', 'sei': '4.39'}",CHEMBL178662,,CHEMBL178662,5.31,False,http://www.openphacts.org/units/Nanomolar,367992,=,1,True,=,,Ki,nM,,4910,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,4910
,1426879,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5ccc(cc5)C#N)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL181925,,CHEMBL181925,,False,http://www.openphacts.org/units/Nanomolar,367999,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1426882,[],CHEMBL839971,Binding affinity against Adenosine A2a receptor labeled by [3H]ZM-241385 in membranes prepared from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)c3ccc(OCC(=O)Nc4ccc(cc4)C#N)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL273807,,CHEMBL273807,,False,http://www.openphacts.org/units/Nanomolar,368010,>,1,True,>,,Ki,nM,,260,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,260
,1426886,[],CHEMBL839651,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CN1C(=O)N(C)c2[nH]cnc2C1=O,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '51.18', 'le': '0.97', 'lle': '10.26', 'sei': '12.69'}",CHEMBL190,THEOPHYLLINE,CHEMBL190,9.22,False,http://www.openphacts.org/units/Nanomolar,368011,=,1,True,=,,Ki,nM,,0.6,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,0.6
,1427137,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccccc5C)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL181400,,CHEMBL181400,,False,http://www.openphacts.org/units/Nanomolar,367876,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1427237,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5cccc(C)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL181630,,CHEMBL181630,,False,http://www.openphacts.org/units/Nanomolar,367880,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1427240,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccc(C)cc5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL180559,,CHEMBL180559,,False,http://www.openphacts.org/units/Nanomolar,367884,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1427243,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccccc5OC)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL181005,,CHEMBL181005,,False,http://www.openphacts.org/units/Nanomolar,367890,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1427247,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5cccc(OC)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL263494,,CHEMBL263494,,False,http://www.openphacts.org/units/Nanomolar,367898,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1427250,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccc(OC)cc5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL182259,,CHEMBL182259,,False,http://www.openphacts.org/units/Nanomolar,367823,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1428916,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5cccc(Cl)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL180588,,CHEMBL180588,,False,http://www.openphacts.org/units/Nanomolar,367839,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1428922,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5cccc(F)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL362374,,CHEMBL362374,,False,http://www.openphacts.org/units/Nanomolar,367971,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1428925,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5ccc(F)cc5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL362268,,CHEMBL362268,,False,http://www.openphacts.org/units/Nanomolar,367978,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1429851,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccccc5Cl)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL179932,,CHEMBL179932,,False,http://www.openphacts.org/units/Nanomolar,367828,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1429854,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5cccc(Cl)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '12.27', 'le': '0.24', 'lle': '1.73', 'sei': '5.29'}",CHEMBL368442,,CHEMBL368442,6.39,False,http://www.openphacts.org/units/Nanomolar,367833,=,1,True,=,,Ki,nM,,407,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,407
,1429858,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccccc5F)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL180811,,CHEMBL180811,,False,http://www.openphacts.org/units/Nanomolar,367843,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1429973,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5cccc(F)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL181468,,CHEMBL181468,,False,http://www.openphacts.org/units/Nanomolar,367848,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1429978,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccc(F)cc5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL178172,,CHEMBL178172,,False,http://www.openphacts.org/units/Nanomolar,367856,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1429979,[],CHEMBL875182,"Binding affinity for adenosine A2a receptor labeled by [3H]ZM-241,385 in membranes from HEK-A2A cells",B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccc(F)cc5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL178172,,CHEMBL178172,,False,http://www.openphacts.org/units/Nanomolar,367856,>,1,True,>,,Ki,nM,,23,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,23
,1429983,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccccc5C(F)(F)F)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '9.92', 'le': '0.19', 'lle': '0.48', 'sei': '4.55'}",CHEMBL183183,,CHEMBL183183,5.5,False,http://www.openphacts.org/units/Nanomolar,367862,=,1,True,=,,Ki,nM,,3140,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,3140
,1429986,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5cccc(c5)C(F)(F)F)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL181067,,CHEMBL181067,,False,http://www.openphacts.org/units/Nanomolar,367867,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1430413,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccc(cc5)C(F)(F)F)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL360280,,CHEMBL360280,,False,http://www.openphacts.org/units/Nanomolar,367877,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1430416,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4onc(n4)c5ccc(cc5)C#N)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL434334,,CHEMBL434334,,False,http://www.openphacts.org/units/Nanomolar,367881,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1430419,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5ccccc5C)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL181873,,CHEMBL181873,,False,http://www.openphacts.org/units/Nanomolar,367885,>,1,True,>,,Ki,nM,,15000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,15000
,1430423,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5ccc(C)cc5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '11.98', 'le': '0.22', 'lle': '1.69', 'sei': '4.96'}",CHEMBL180236,,CHEMBL180236,6,False,http://www.openphacts.org/units/Nanomolar,367895,=,1,True,=,,Ki,nM,,1010,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1010
,1430539,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5ccccc5OC)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '10.71', 'le': '0.2', 'lle': '1.52', 'sei': '4.25'}",CHEMBL361826,,CHEMBL361826,5.53,False,http://www.openphacts.org/units/Nanomolar,367899,=,1,True,=,,Ki,nM,,2940,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,2940
,1430540,[],CHEMBL839971,Binding affinity against Adenosine A2a receptor labeled by [3H]ZM-241385 in membranes prepared from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5ccccc5OC)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '14.79', 'le': '0.27', 'lle': '3.63', 'sei': '5.87'}",CHEMBL361826,,CHEMBL361826,7.64,False,http://www.openphacts.org/units/Nanomolar,367899,=,1,True,=,,Ki,nM,,23,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,23
,1430545,[],CHEMBL830404,Binding affinity for adenosine A2a receptor by using as [3H]ZM-241385 (2 nM) radioligand in membranes from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5cccc(OC)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL180693,,CHEMBL180693,,True,http://www.openphacts.org/units/Nanomolar,367824,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,1430546,[],CHEMBL839971,Binding affinity against Adenosine A2a receptor labeled by [3H]ZM-241385 in membranes prepared from HEK-A2A cells,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCc4noc(n4)c5cccc(OC)c5)cc3,,,CHEMBL1140281,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL180693,,CHEMBL180693,,False,http://www.openphacts.org/units/Nanomolar,367824,>,1,True,>,,Ki,nM,,200,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,200
,1450084,[],CHEMBL840086,Binding affinity towards recombinant human Adenosine A2a receptor was determined using [3H]CGS-21680 (10 nM) as radioligand,B,BAO_0000192,BAO_0000357,single protein format,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCc4cccc(I)c4)ncnc23,,,CHEMBL1137867,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '10.85', 'le': '0.26', 'lle': '5.13', 'sei': '4.12'}",CHEMBL119709,IB-MECA,CHEMBL119709,5.54,True,http://www.openphacts.org/units/Nanomolar,374862,=,1,True,=,,Ki,nM,,2910,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,2910
,1450087,[],CHEMBL840086,Binding affinity towards recombinant human Adenosine A2a receptor was determined using [3H]CGS-21680 (10 nM) as radioligand,B,BAO_0000192,BAO_0000357,single protein format,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc23,,,CHEMBL1137867,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '9.68', 'le': '0.24', 'lle': '4.21', 'sei': '3.92'}",CHEMBL431733,NAMODENOSON,CHEMBL431733,5.27,True,http://www.openphacts.org/units/Nanomolar,374896,=,1,True,=,,Ki,nM,,5360,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5360
,1461661,[],CHEMBL839609,Inhibition of [3H]ZM-241385 binding to human adenosine A2A receptor expressed in HeLa cells,B,BAO_0000192,BAO_0000219,cell-based format,CCn1nnc(n1)[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)nc(N[C@H](CO)Cc5ccccc5)nc34,,,CHEMBL1137202,J. Med. Chem.,2004.0,"{'bei': '15.21', 'le': '0.29', 'lle': '7.92', 'sei': '3.76'}",CHEMBL186113,,CHEMBL186113,7.34,True,http://www.openphacts.org/units/Nanomolar,378497,=,1,True,=,,Ki,nM,,46,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,46
